location,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9,umap_10
20501.0,10.355263,19.60584,9.266308,-0.78938824,25.375183,-0.6650149,5.6434436,1.3989569,7.711866,-1.6269909
20502.0,10.436082,19.282843,8.437816,-0.7556039,25.525087,-0.41264522,4.6142206,2.5332222,8.263442,-1.1649132
20503.0,9.739266,18.826937,7.2185626,-0.5978013,25.103992,-0.07547478,4.670588,1.9972987,7.65467,-0.64813024
20504.0,8.939091,18.154825,6.212134,-1.1427623,24.419683,-0.19361109,5.1471043,1.5646497,6.944099,-0.4414041
20505.0,8.077442,16.746391,6.333661,-2.2123795,24.085546,-0.21193217,4.8719816,1.7038339,6.315351,-1.0904031
20506.0,11.492999,20.286375,9.207506,-1.4867129,25.07796,-1.0257224,5.8182254,2.1250257,9.399214,-2.0652597
20507.0,7.139341,16.8916,5.924978,-2.6788936,24.392761,-0.404195,5.331502,1.2542742,5.945985,-1.2264667
20601.0,10.953565,19.742496,8.797188,-2.0529246,24.422604,-0.5007791,5.1757874,1.8428255,8.663538,-1.5980682
20602.0,8.110239,17.463144,5.6379166,-1.7024479,23.97379,-0.30774757,5.270457,1.2069924,6.4361324,-0.24964969
20603.0,9.934566,18.963623,8.16591,-1.8154193,24.241745,-0.67389584,4.4618287,2.0089226,8.206917,-0.76225525
20604.0,7.330392,16.654892,6.3944235,-2.3768253,24.386442,-0.80663246,5.5499763,1.4100053,5.7300453,-1.2632897
20605.0,11.159819,19.985258,8.93665,-1.7887257,24.658873,-0.6611564,5.335606,1.9647567,8.921479,-1.6760746
20606.0,11.776645,20.145952,10.185383,-1.9227403,25.584795,-1.128365,5.839152,2.4160306,9.678141,-2.442212
20607.0,10.42478,19.31159,9.253285,-1.3926376,25.408026,-0.6646666,5.2130713,2.2889187,8.23367,-1.2613778
20608.0,11.704722,20.139772,10.129274,-1.8778186,25.47764,-1.1356022,5.804396,2.4025116,9.603636,-2.4030972
20609.0,10.169502,19.515505,6.9487786,-0.7003542,24.822926,-0.5612209,5.0935526,2.0192487,7.860621,-0.66578686
